ticker,event_date,setup_type,adsh,company_name
DAVE,2025-08-13,s11_buyback_announcement,0001193125-25-179459,"Dave Inc./DE  (DAVE, DAVEW)  (CIK 0001841408)"
DAVE,2026-03-02,s11_buyback_announcement,0001841408-26-000003,"Dave Inc./DE  (DAVE, DAVEW)  (CIK 0001841408)"
DBD,2025-02-12,s11_buyback_announcement,0000028823-25-000017,"DIEBOLD NIXDORF, Inc  (DBD)  (CIK 0000028823)"
DCGO,2024-01-31,s11_buyback_announcement,0001822359-24-000009,DocGo Inc.  (DCGO)  (CIK 0001822359)
DCGO,2024-08-07,s11_buyback_announcement,0001822359-24-000079,DocGo Inc.  (DCGO)  (CIK 0001822359)
DCOM,2022-05-26,s11_buyback_announcement,0000846617-22-000041,"Dime Community Bancshares, Inc. /NY/  (DCOM, DCOMG, DCOMP)  (CIK 0000846617)"
DD,2022-11-08,s11_buyback_announcement,0001666700-22-000075,"DuPont de Nemours, Inc.  (DD)  (CIK 0001666700)"
DD,2024-02-06,s11_buyback_announcement,0001666700-24-000005,"DuPont de Nemours, Inc.  (DD)  (CIK 0001666700)"
DD,2025-05-02,s11_buyback_announcement,0001666700-25-000021,"DuPont de Nemours, Inc.  (DD)  (CIK 0001666700)"
DDS,2022-03-01,s11_buyback_announcement,0000028917-22-000004,"DILLARD'S, INC.  (DDS, DDT)  (CIK 0000028917)"
DDS,2023-05-22,s11_buyback_announcement,0000028917-23-000012,"DILLARD'S, INC.  (DDS, DDT)  (CIK 0000028917)"
DEC,2026-02-26,s11_buyback_announcement,0001922446-26-000022,Diversified Energy Co  (DEC)  (CIK 0001922446)
DFIN,2024-02-20,s11_buyback_announcement,0000950170-24-016795,"Donnelley Financial Solutions, Inc.  (DFIN)  (CIK 0001669811)"
DFIN,2025-07-31,s11_buyback_announcement,0000950170-25-100549,"Donnelley Financial Solutions, Inc.  (DFIN)  (CIK 0001669811)"
DFIN,2026-05-05,s11_buyback_announcement,0001193125-26-204994,"Donnelley Financial Solutions, Inc.  (DFIN)  (CIK 0001669811)"
DHR,2025-09-10,s11_buyback_announcement,0000313616-25-000178,DANAHER CORP /DE/  (DHR)  (CIK 0000313616)
DHX,2022-02-16,s11_buyback_announcement,0001393883-22-000028,"DHI GROUP, INC.  (DHX)  (CIK 0001393883)"
DHX,2023-02-09,s11_buyback_announcement,0001393883-23-000058,"DHI GROUP, INC.  (DHX)  (CIK 0001393883)"
DHX,2025-01-21,s11_buyback_announcement,0001393883-25-000012,"DHI GROUP, INC.  (DHX)  (CIK 0001393883)"
DHX,2025-11-06,s11_buyback_announcement,0001393883-25-000113,"DHI GROUP, INC.  (DHX)  (CIK 0001393883)"
DHX,2026-02-04,s11_buyback_announcement,0001393883-26-000030,"DHI GROUP, INC.  (DHX)  (CIK 0001393883)"
DIBS,2023-08-09,s11_buyback_announcement,0001600641-23-000160,"1stdibs.com, Inc.  (DIBS)  (CIK 0001600641)"
DIBS,2023-11-08,s11_buyback_announcement,0001600641-23-000217,"1stdibs.com, Inc.  (DIBS)  (CIK 0001600641)"
DIBS,2024-11-08,s11_buyback_announcement,0001600641-24-000192,"1stdibs.com, Inc.  (DIBS)  (CIK 0001600641)"
DIN,2022-02-22,s11_buyback_announcement,0001193125-22-047763,"Dine Brands Global, Inc.  (DIN)  (CIK 0000049754)"
DIN,2022-03-02,s11_buyback_announcement,0001193125-22-062244,"Dine Brands Global, Inc.  (DIN)  (CIK 0000049754)"
DIN,2022-05-04,s11_buyback_announcement,0001193125-22-139462,"Dine Brands Global, Inc.  (DIN)  (CIK 0000049754)"
DIN,2026-05-14,s11_buyback_announcement,0001193125-26-222891,"Dine Brands Global, Inc.  (DIN)  (CIK 0000049754)"
DIS,2024-02-07,s11_buyback_announcement,0001744489-24-000079,Walt Disney Co  (DIS)  (CIK 0001744489)
DKS,2025-03-11,s11_buyback_announcement,0001089063-25-000010,"DICK'S SPORTING GOODS, INC.  (DKS)  (CIK 0001089063)"
DOCN,2022-05-24,s11_buyback_announcement,0001582961-22-000027,"DigitalOcean Holdings, Inc.  (DOCN)  (CIK 0001582961)"
DOCN,2024-02-21,s11_buyback_announcement,0001582961-24-000030,"DigitalOcean Holdings, Inc.  (DOCN)  (CIK 0001582961)"
DOCS,2022-05-17,s11_buyback_announcement,0001516513-22-000029,"Doximity, Inc.  (DOCS)  (CIK 0001516513)"
DORM,2024-10-31,s11_buyback_announcement,0000868780-24-000037,"Dorman Products, Inc.  (DORM)  (CIK 0000868780)"
DRI,2022-06-23,s11_buyback_announcement,0000940944-22-000032,DARDEN RESTAURANTS INC  (DRI)  (CIK 0000940944)
DRI,2024-03-21,s11_buyback_announcement,0000940944-24-000011,DARDEN RESTAURANTS INC  (DRI)  (CIK 0000940944)
DRI,2025-06-20,s11_buyback_announcement,0000940944-25-000028,DARDEN RESTAURANTS INC  (DRI)  (CIK 0000940944)
DRI,2026-06-25,s11_buyback_announcement,0000940944-26-000016,DARDEN RESTAURANTS INC  (DRI)  (CIK 0000940944)
DT,2026-02-09,s11_buyback_announcement,0001773383-26-000006,"Dynatrace, Inc.  (DT)  (CIK 0001773383)"
DX,2022-05-17,s11_buyback_announcement,0000826675-22-000015,"DYNEX CAPITAL INC  (DX, DX-PC)  (CIK 0000826675)"
DX,2024-04-22,s11_buyback_announcement,0000826675-24-000047,"DYNEX CAPITAL INC  (DX, DX-PC)  (CIK 0000826675)"
DX,2026-04-21,s11_buyback_announcement,0000826675-26-000037,"DYNEX CAPITAL INC  (DX, DX-PC)  (CIK 0000826675)"
DXLG,2023-03-16,s11_buyback_announcement,0000950170-23-008305,"DESTINATION XL GROUP, INC.  (DXLG)  (CIK 0000813298)"
DXPE,2022-12-16,s11_buyback_announcement,0001020710-22-000100,DXP ENTERPRISES INC  (DXPE)  (CIK 0001020710)
DXPE,2024-08-28,s11_buyback_announcement,0001020710-24-000078,DXP ENTERPRISES INC  (DXPE)  (CIK 0001020710)
EA,2024-05-07,s11_buyback_announcement,0000712515-24-000013,ELECTRONIC ARTS INC.  (EA)  (CIK 0000712515)
EBC,2024-07-25,s11_buyback_announcement,0001628280-24-032992,"Eastern Bankshares, Inc.  (EBC)  (CIK 0001810546)"
EBC,2025-10-23,s11_buyback_announcement,0001628280-25-046111,"Eastern Bankshares, Inc.  (EBC)  (CIK 0001810546)"
ECVT,2022-04-28,s11_buyback_announcement,0001193125-22-127822,Ecovyst Inc.  (ECVT)  (CIK 0001708035)
ECVT,2022-07-29,s11_buyback_announcement,0001708035-22-000023,Ecovyst Inc.  (ECVT)  (CIK 0001708035)
ECVT,2022-11-01,s11_buyback_announcement,0001708035-22-000029,Ecovyst Inc.  (ECVT)  (CIK 0001708035)
EFOR,2022-01-04,s11_buyback_announcement,0000890564-22-000001,ASGN Inc  (ASGN)  (CIK 0000890564)
EFOR,2022-07-29,s11_buyback_announcement,0000890564-22-000015,ASGN Inc  (ASGN)  (CIK 0000890564)
EFSC,2022-05-09,s11_buyback_announcement,0001025835-22-000033,"ENTERPRISE FINANCIAL SERVICES CORP  (EFSC, EFSCP)  (CIK 0001025835)"
EIG,2023-07-26,s11_buyback_announcement,0001379041-23-000115,"Employers Holdings, Inc.  (EIG)  (CIK 0001379041)"
EIG,2025-05-01,s11_buyback_announcement,0001379041-25-000095,"Employers Holdings, Inc.  (EIG)  (CIK 0001379041)"
EIG,2026-04-29,s11_buyback_announcement,0001379041-26-000020,"Employers Holdings, Inc.  (EIG)  (CIK 0001379041)"
EME,2022-04-28,s11_buyback_announcement,0000105634-22-000016,"EMCOR Group, Inc.  (EME)  (CIK 0000105634)"
EME,2022-07-28,s11_buyback_announcement,0000105634-22-000031,"EMCOR Group, Inc.  (EME)  (CIK 0000105634)"
EML,2023-08-21,s11_buyback_announcement,0001654954-23-011104,EASTERN CO  (EML)  (CIK 0000031107)
EML,2025-05-06,s11_buyback_announcement,0001654954-25-005146,EASTERN CO  (EML)  (CIK 0000031107)
ENPH,2023-07-27,s11_buyback_announcement,0001463101-23-000138,"Enphase Energy, Inc.  (ENPH)  (CIK 0001463101)"
ENR,2024-11-19,s11_buyback_announcement,0001632790-24-000098,"ENERGIZER HOLDINGS, INC.  (ENR)  (CIK 0001632790)"
ENSG,2022-02-09,s11_buyback_announcement,0001125376-22-000020,"ENSIGN GROUP, INC  (ENSG)  (CIK 0001125376)"
ENVA,2023-10-24,s11_buyback_announcement,0000950170-23-054864,"Enova International, Inc.  (ENVA)  (CIK 0001529864)"
ENVA,2024-08-12,s11_buyback_announcement,0001193125-24-198919,"Enova International, Inc.  (ENVA)  (CIK 0001529864)"
ENVA,2025-11-12,s11_buyback_announcement,0001193125-25-277671,"Enova International, Inc.  (ENVA)  (CIK 0001529864)"
EPAC,2022-03-23,s11_buyback_announcement,0001157523-22-000360,ENERPAC TOOL GROUP CORP  (EPAC)  (CIK 0000006955)
EPAM,2024-08-08,s11_buyback_announcement,0001352010-24-000024,"EPAM Systems, Inc.  (EPAM)  (CIK 0001352010)"
EPAM,2025-10-21,s11_buyback_announcement,0001352010-25-000050,"EPAM Systems, Inc.  (EPAM)  (CIK 0001352010)"
EPAM,2025-11-06,s11_buyback_announcement,0001352010-25-000053,"EPAM Systems, Inc.  (EPAM)  (CIK 0001352010)"
ESE,2022-02-08,s11_buyback_announcement,0001104659-22-013878,ESCO TECHNOLOGIES INC  (ESE)  (CIK 0000866706)
ESE,2022-05-09,s11_buyback_announcement,0001104659-22-057524,ESCO TECHNOLOGIES INC  (ESE)  (CIK 0000866706)
ESE,2022-08-08,s11_buyback_announcement,0001104659-22-087247,ESCO TECHNOLOGIES INC  (ESE)  (CIK 0000866706)
ETSY,2023-06-16,s11_buyback_announcement,0001370637-23-000056,ETSY INC  (ETSY)  (CIK 0001370637)
ETSY,2024-10-30,s11_buyback_announcement,0001370637-24-000050,ETSY INC  (ETSY)  (CIK 0001370637)
EXFY,2022-05-12,s11_buyback_announcement,0001476840-22-000041,"Expensify, Inc.  (EXFY)  (CIK 0001476840)"
EXFY,2025-02-27,s11_buyback_announcement,0001476840-25-000016,"Expensify, Inc.  (EXFY)  (CIK 0001476840)"
EXPD,2026-02-24,s11_buyback_announcement,0001193125-26-066108,EXPEDITORS INTERNATIONAL OF WASHINGTON INC  (EXPD)  (CIK 0000746515)
EXPD,2026-05-05,s11_buyback_announcement,0001193125-26-206504,EXPEDITORS INTERNATIONAL OF WASHINGTON INC  (EXPD)  (CIK 0000746515)
EXPE,2023-11-02,s11_buyback_announcement,0001324424-23-000058,"Expedia Group, Inc.  (EXPE)  (CIK 0001324424)"
EZPW,2022-05-04,s11_buyback_announcement,0000876523-22-000044,EZCORP INC  (EZPW)  (CIK 0000876523)
FBP,2022-04-28,s11_buyback_announcement,0001157523-22-000496,FIRST BANCORP /PR/  (FBP)  (CIK 0001057706)
FCX,2022-01-26,s11_buyback_announcement,0000831259-22-000004,FREEPORT-MCMORAN INC  (FCX)  (CIK 0000831259)
FDS,2023-06-22,s11_buyback_announcement,0001013237-23-000065,FACTSET RESEARCH SYSTEMS INC  (FDS)  (CIK 0001013237)
FDS,2023-09-21,s11_buyback_announcement,0001013237-23-000094,FACTSET RESEARCH SYSTEMS INC  (FDS)  (CIK 0001013237)
FFBC,2022-01-27,s11_buyback_announcement,0000708955-22-000002,FIRST FINANCIAL BANCORP /OH/  (FFBC)  (CIK 0000708955)
FFBC,2026-04-23,s11_buyback_announcement,0000708955-26-000088,FIRST FINANCIAL BANCORP /OH/  (FFBC)  (CIK 0000708955)
FINW,2024-03-07,s11_buyback_announcement,0001856365-24-000010,Finwise Bancorp  (FINW)  (CIK 0001856365)
FISI,2025-09-22,s11_buyback_announcement,0001193125-25-211278,"FINANCIAL INSTITUTIONS INC  (FISI, FIISO, FIISP)  (CIK 0000862831)"
FIVE,2023-11-29,s11_buyback_announcement,0001177609-23-000025,"FIVE BELOW, INC  (FIVE)  (CIK 0001177609)"
FIVN,2026-04-30,s11_buyback_announcement,0001288847-26-000077,"Five9, Inc.  (FIVN)  (CIK 0001288847)"
FLXS,2022-03-15,s11_buyback_announcement,0000037472-22-000015,FLEXSTEEL INDUSTRIES INC  (FLXS)  (CIK 0000037472)
FLZH,2022-09-12,s11_buyback_announcement,0001493152-22-025569,"urban-gro, Inc.  (UGRO)  (CIK 0001706524)"
FMBH,2025-06-25,s11_buyback_announcement,0000950170-25-089979,"FIRST MID BANCSHARES, INC.  (FMBH)  (CIK 0000700565)"
FMCB,2024-09-16,s11_buyback_announcement,0001140361-24-041179,FARMERS & MERCHANTS BANCORP  (FMCB)  (CIK 0001085913)
FMCB,2024-10-16,s11_buyback_announcement,0001140361-24-043562,FARMERS & MERCHANTS BANCORP  (FMCB)  (CIK 0001085913)
FMCB,2025-01-22,s11_buyback_announcement,0001140361-25-001612,FARMERS & MERCHANTS BANCORP  (FMCB)  (CIK 0001085913)
FNB,2026-04-14,s11_buyback_announcement,0001552781-26-000246,FNB CORP/PA/  (FNB)  (CIK 0000037808)
FOUR,2022-05-11,s11_buyback_announcement,0001193125-22-146818,"Shift4 Payments, Inc.  (FOUR)  (CIK 0001794669)"
FOUR,2023-05-04,s11_buyback_announcement,0001794669-23-000008,"Shift4 Payments, Inc.  (FOUR)  (CIK 0001794669)"
FOUR,2024-05-09,s11_buyback_announcement,0001794669-24-000014,"Shift4 Payments, Inc.  (FOUR)  (CIK 0001794669)"
FR,2026-03-17,s11_buyback_announcement,0000921825-26-000030,FIRST INDUSTRIAL REALTY TRUST INC  (FR)  (CIK 0000921825)
FRST,2023-12-21,s11_buyback_announcement,0000950170-23-072260,Primis Financial Corp.  (FRST)  (CIK 0001325670)
FTI,2022-07-27,s11_buyback_announcement,0001681459-22-000051,TechnipFMC plc  (FTI)  (CIK 0001681459)
FTI,2022-10-26,s11_buyback_announcement,0001681459-22-000057,TechnipFMC plc  (FTI)  (CIK 0001681459)
GCT,2024-11-07,s11_buyback_announcement,0001857816-24-000210,GigaCloud Technology Inc  (GCT)  (CIK 0001857816)
GCT,2025-03-03,s11_buyback_announcement,0001857816-25-000013,GigaCloud Technology Inc  (GCT)  (CIK 0001857816)
GCT,2025-08-18,s11_buyback_announcement,0001857816-25-000101,GigaCloud Technology Inc  (GCT)  (CIK 0001857816)
GDRX,2024-02-29,s11_buyback_announcement,0001809519-24-000029,"GoodRx Holdings, Inc.  (GDRX)  (CIK 0001809519)"
GECC,2025-11-04,s11_buyback_announcement,0001193125-25-264872,"Great Elm Capital Corp.  (GECC, GECCG, GECCH, GECCI, GECCO, GECCZ)  (CIK 0001675033)"
GMED,2023-10-02,s11_buyback_announcement,0001562762-23-000357,GLOBUS MEDICAL INC  (GMED)  (CIK 0001237831)
GNRC,2022-08-03,s11_buyback_announcement,0001437749-22-018543,GENERAC HOLDINGS INC.  (GNRC)  (CIK 0001474735)
GNRC,2024-02-14,s11_buyback_announcement,0001437749-24-003977,GENERAC HOLDINGS INC.  (GNRC)  (CIK 0001474735)
GNRC,2026-02-11,s11_buyback_announcement,0001437749-26-003700,GENERAC HOLDINGS INC.  (GNRC)  (CIK 0001474735)
GNW,2023-08-01,s11_buyback_announcement,0001193125-23-200571,GENWORTH FINANCIAL INC  (GNW)  (CIK 0001276520)
GNW,2023-08-08,s11_buyback_announcement,0001193125-23-206257,GENWORTH FINANCIAL INC  (GNW)  (CIK 0001276520)
GO,2024-11-05,s11_buyback_announcement,0001771515-24-000148,Grocery Outlet Holding Corp.  (GO)  (CIK 0001771515)
GOVB,2025-07-25,s11_buyback_announcement,0001104659-25-070672,"Gouverneur Bancorp, Inc./MD/  (GOVB)  (CIK 0001978811)"
GRBK,2023-05-03,s11_buyback_announcement,0001373670-23-000031,"Green Brick Partners, Inc.  (GRBK, GRBK-PA)  (CIK 0001373670)"
GRBK,2025-12-16,s11_buyback_announcement,0001628280-25-057409,"Green Brick Partners, Inc.  (GRBK, GRBK-PA)  (CIK 0001373670)"
GSBC,2022-12-21,s11_buyback_announcement,0001104659-22-129111,"GREAT SOUTHERN BANCORP, INC.  (GSBC)  (CIK 0000854560)"
GSBC,2025-04-17,s11_buyback_announcement,0001171843-25-002297,"GREAT SOUTHERN BANCORP, INC.  (GSBC)  (CIK 0000854560)"
GSBC,2025-07-17,s11_buyback_announcement,0001171843-25-004521,"GREAT SOUTHERN BANCORP, INC.  (GSBC)  (CIK 0000854560)"
GSBC,2025-10-16,s11_buyback_announcement,0001171843-25-006476,"GREAT SOUTHERN BANCORP, INC.  (GSBC)  (CIK 0000854560)"
GSHD,2025-04-23,s11_buyback_announcement,0001726978-25-000054,"Goosehead Insurance, Inc.  (GSHD)  (CIK 0001726978)"
GTM,2023-07-31,s11_buyback_announcement,0001794515-23-000136,ZoomInfo Technologies Inc.  (ZI)  (CIK 0001794515)
GWRE,2026-01-08,s11_buyback_announcement,0001528396-26-000007,"Guidewire Software, Inc.  (GWRE)  (CIK 0001528396)"
HAFC,2024-04-25,s11_buyback_announcement,0001171843-24-002223,HANMI FINANCIAL CORP  (HAFC)  (CIK 0001109242)
HAS,2026-02-10,s11_buyback_announcement,0000046080-26-000006,"HASBRO, INC.  (HAS)  (CIK 0000046080)"
HBAN,2025-12-01,s11_buyback_announcement,0001140361-25-043724,"HUNTINGTON BANCSHARES INC /MD/  (HBAN, HBANL, HBANM, HBANP)  (CIK 0000049196)"
HBCP,2023-10-18,s11_buyback_announcement,0001436425-23-000049,"HOME BANCORP, INC.  (HBCP)  (CIK 0001436425)"
HBCP,2025-04-21,s11_buyback_announcement,0001436425-25-000016,"HOME BANCORP, INC.  (HBCP)  (CIK 0001436425)"
HBT,2022-01-27,s11_buyback_announcement,0001558370-22-000474,"HBT Financial, Inc.  (HBT)  (CIK 0000775215)"
HBT,2022-12-21,s11_buyback_announcement,0001558370-22-018850,"HBT Financial, Inc.  (HBT)  (CIK 0000775215)"
HBT,2023-01-25,s11_buyback_announcement,0001558370-23-000489,"HBT Financial, Inc.  (HBT)  (CIK 0000775215)"
HBT,2023-12-20,s11_buyback_announcement,0001628280-23-042074,"HBT Financial, Inc.  (HBT)  (CIK 0000775215)"
HBT,2024-01-24,s11_buyback_announcement,0001628280-24-002007,"HBT Financial, Inc.  (HBT)  (CIK 0000775215)"
HBT,2024-12-18,s11_buyback_announcement,0001628280-24-051808,"HBT Financial, Inc.  (HBT)  (CIK 0000775215)"
HBT,2025-01-22,s11_buyback_announcement,0001628280-25-002090,"HBT Financial, Inc.  (HBT)  (CIK 0000775215)"
HBT,2025-12-18,s11_buyback_announcement,0000775215-25-000060,"HBT Financial, Inc.  (HBT)  (CIK 0000775215)"
HBT,2026-01-26,s11_buyback_announcement,0000775215-26-000009,"HBT Financial, Inc.  (HBT)  (CIK 0000775215)"
HFWA,2024-04-26,s11_buyback_announcement,0001046025-24-000082,HERITAGE FINANCIAL CORP /WA/  (HFWA)  (CIK 0001046025)
HGV,2023-08-03,s11_buyback_announcement,0001628280-23-027010,Hilton Grand Vacations Inc.  (HGV)  (CIK 0001674168)
HGV,2024-08-08,s11_buyback_announcement,0001628280-24-035876,Hilton Grand Vacations Inc.  (HGV)  (CIK 0001674168)
HGV,2024-11-07,s11_buyback_announcement,0001628280-24-045988,Hilton Grand Vacations Inc.  (HGV)  (CIK 0001674168)
HGV,2025-07-31,s11_buyback_announcement,0001674168-25-000005,Hilton Grand Vacations Inc.  (HGV)  (CIK 0001674168)
HIMS,2024-08-05,s11_buyback_announcement,0001773751-24-000246,"Hims & Hers Health, Inc.  (HIMS)  (CIK 0001773751)"
HIMS,2025-11-17,s11_buyback_announcement,0001773751-25-000362,"Hims & Hers Health, Inc.  (HIMS)  (CIK 0001773751)"
HMN,2022-05-26,s11_buyback_announcement,0001628280-22-015472,HORACE MANN EDUCATORS CORP /DE/  (HMN)  (CIK 0000850141)
HOFT,2025-12-11,s11_buyback_announcement,0001171843-25-007874,HOOKER FURNISHINGS Corp  (HOFT)  (CIK 0001077688)
HOFT,2026-04-16,s11_buyback_announcement,0001171843-26-002494,HOOKER FURNISHINGS Corp  (HOFT)  (CIK 0001077688)
HOFT,2026-06-11,s11_buyback_announcement,0001171843-26-004044,HOOKER FURNISHINGS Corp  (HOFT)  (CIK 0001077688)
HOOD,2026-03-24,s11_buyback_announcement,0001783879-26-000045,"Robinhood Markets, Inc.  (HOOD)  (CIK 0001783879)"
HOPE,2022-01-24,s11_buyback_announcement,0001128361-22-000004,HOPE BANCORP INC  (HOPE)  (CIK 0001128361)
HQI,2025-12-17,s11_buyback_announcement,0001437749-25-038151,"HireQuest, Inc.  (HQI)  (CIK 0001140102)"
HSTM,2023-09-13,s11_buyback_announcement,0001437749-23-025780,HEALTHSTREAM INC  (HSTM)  (CIK 0001095565)
HSTM,2025-05-08,s11_buyback_announcement,0001437749-25-015532,HEALTHSTREAM INC  (HSTM)  (CIK 0001095565)
HSTM,2025-11-12,s11_buyback_announcement,0001437749-25-034261,HEALTHSTREAM INC  (HSTM)  (CIK 0001095565)
HSTM,2026-03-13,s11_buyback_announcement,0001437749-26-008226,HEALTHSTREAM INC  (HSTM)  (CIK 0001095565)
HTH,2022-01-27,s11_buyback_announcement,0001558370-22-000517,Hilltop Holdings Inc.  (HTH)  (CIK 0001265131)
HTH,2025-01-30,s11_buyback_announcement,0001558370-25-000545,Hilltop Holdings Inc.  (HTH)  (CIK 0001265131)
HTH,2026-01-29,s11_buyback_announcement,0001104659-26-008003,Hilltop Holdings Inc.  (HTH)  (CIK 0001265131)
HTZ,2022-06-15,s11_buyback_announcement,0001657853-22-000063,"HERTZ GLOBAL HOLDINGS, INC  (HTZ, HTZWW)  (CIK 0001657853)"
IBP,2022-08-04,s11_buyback_announcement,0001580905-22-000011,"Installed Building Products, Inc.  (IBP)  (CIK 0001580905)"
IBP,2023-02-22,s11_buyback_announcement,0001580905-23-000008,"Installed Building Products, Inc.  (IBP)  (CIK 0001580905)"
IBP,2024-02-22,s11_buyback_announcement,0001580905-24-000006,"Installed Building Products, Inc.  (IBP)  (CIK 0001580905)"
IBP,2025-02-27,s11_buyback_announcement,0001580905-25-000006,"Installed Building Products, Inc.  (IBP)  (CIK 0001580905)"
IBP,2026-02-26,s11_buyback_announcement,0001628280-26-011994,"Installed Building Products, Inc.  (IBP)  (CIK 0001580905)"
ICMB,2025-08-14,s11_buyback_announcement,0001193125-25-180789,"Investcorp Credit Management BDC, Inc.  (ICMB)  (CIK 0001578348)"
IFF,2025-08-05,s11_buyback_announcement,0000051253-25-000040,INTERNATIONAL FLAVORS & FRAGRANCES INC  (IFF)  (CIK 0000051253)
IIIV,2024-08-08,s11_buyback_announcement,0001728688-24-000081,"i3 Verticals, Inc.  (IIIV)  (CIK 0001728688)"
IIIV,2025-08-07,s11_buyback_announcement,0001728688-25-000103,"i3 Verticals, Inc.  (IIIV)  (CIK 0001728688)"
IIIV,2026-02-05,s11_buyback_announcement,0001728688-26-000017,"i3 Verticals, Inc.  (IIIV)  (CIK 0001728688)"
IIIV,2026-05-12,s11_buyback_announcement,0001728688-26-000034,"i3 Verticals, Inc.  (IIIV)  (CIK 0001728688)"
IIPR,2026-03-04,s11_buyback_announcement,0001104659-26-022984,"INNOVATIVE INDUSTRIAL PROPERTIES INC  (IIPR, IIPR-PA)  (CIK 0001677576)"
ILMN,2026-04-30,s11_buyback_announcement,0001110803-26-000087,"ILLUMINA, INC.  (ILMN)  (CIK 0001110803)"
IMMR,2023-01-03,s11_buyback_announcement,0001628280-23-000023,IMMERSION CORP  (IMMR)  (CIK 0001058811)
INBK,2022-12-20,s11_buyback_announcement,0001562463-22-000132,"First Internet Bancorp  (INBK, INBKZ)  (CIK 0001562463)"
INGR,2022-09-26,s11_buyback_announcement,0001193125-22-251261,Ingredion Inc  (INGR)  (CIK 0001046257)
INGR,2022-11-03,s11_buyback_announcement,0001104659-22-114157,Ingredion Inc  (INGR)  (CIK 0001046257)
INGR,2025-11-04,s11_buyback_announcement,0001628280-25-048508,Ingredion Inc  (INGR)  (CIK 0001046257)
INVA,2022-11-09,s11_buyback_announcement,0001104659-22-116491,"Innoviva, Inc.  (INVA)  (CIK 0001080014)"
INVA,2025-11-05,s11_buyback_announcement,0001104659-25-107014,"Innoviva, Inc.  (INVA)  (CIK 0001080014)"
INVH,2026-04-29,s11_buyback_announcement,0001687229-26-000030,Invitation Homes Inc.  (INVH)  (CIK 0001687229)
INVX,2025-02-25,s11_buyback_announcement,0000950170-25-026606,"Innovex International, Inc.  (INVX)  (CIK 0001042893)"
ITRI,2023-05-11,s11_buyback_announcement,0000780571-23-000020,"ITRON, INC.  (ITRI)  (CIK 0000780571)"
ITRI,2024-09-23,s11_buyback_announcement,0000780571-24-000045,"ITRON, INC.  (ITRI)  (CIK 0000780571)"
ITRI,2025-11-10,s11_buyback_announcement,0000780571-25-000076,"ITRON, INC.  (ITRI)  (CIK 0000780571)"
ITRI,2026-05-08,s11_buyback_announcement,0000780571-26-000116,"ITRON, INC.  (ITRI)  (CIK 0000780571)"
IVT,2022-03-07,s11_buyback_announcement,0001193125-22-068166,InvenTrust Properties Corp.  (IVT)  (CIK 0001307748)
JAZZ,2024-07-31,s11_buyback_announcement,0001232524-24-000065,Jazz Pharmaceuticals plc  (JAZZ)  (CIK 0001232524)
KEY,2026-05-14,s11_buyback_announcement,0001628280-26-035060,"KEYCORP /NEW/  (KEY, KEY-PI, KEY-PJ, KEY-PK, KEY-PL)  (CIK 0000091576)"
KEYS,2025-11-24,s11_buyback_announcement,0001601046-25-000121,"Keysight Technologies, Inc.  (KEYS)  (CIK 0001601046)"
KIM,2025-11-04,s11_buyback_announcement,0001140361-25-040255,"KIMCO REALTY CORP  (KIM, KIM-PL, KIM-PM, KIM-PN)  (CIK 0000879101)"
KLAC,2022-06-16,s11_buyback_announcement,0001193125-22-175500,KLA CORP  (KLAC)  (CIK 0000319201)
KLAC,2023-09-06,s11_buyback_announcement,0001193125-23-229585,KLA CORP  (KLAC)  (CIK 0000319201)
KLAC,2025-04-30,s11_buyback_announcement,0000319201-25-000009,KLA CORP  (KLAC)  (CIK 0000319201)
KLAC,2026-03-12,s11_buyback_announcement,0001193125-26-102999,KLA CORP  (KLAC)  (CIK 0000319201)
KLIC,2024-11-13,s11_buyback_announcement,0000056978-24-000145,KULICKE & SOFFA INDUSTRIES INC  (KLIC)  (CIK 0000056978)
KMT,2024-02-07,s11_buyback_announcement,0000055242-24-000005,KENNAMETAL INC  (KMT)  (CIK 0000055242)
KR,2024-12-11,s11_buyback_announcement,0001104659-24-127669,KROGER CO  (KR)  (CIK 0000056873)
KRC,2024-03-01,s11_buyback_announcement,0001193125-24-056219,KILROY REALTY CORP  (KRC)  (CIK 0001025996)
KTB,2026-05-07,s11_buyback_announcement,0001760965-26-000027,"Kontoor Brands, Inc.  (KTB)  (CIK 0001760965)"
KWR,2024-02-29,s11_buyback_announcement,0000081362-24-000019,QUAKER CHEMICAL CORP  (KWR)  (CIK 0000081362)
LAKE,2022-04-13,s11_buyback_announcement,0001193125-22-103716,LAKELAND INDUSTRIES INC  (LAKE)  (CIK 0000798081)
LAKE,2022-04-19,s11_buyback_announcement,0001193125-22-108973,LAKELAND INDUSTRIES INC  (LAKE)  (CIK 0000798081)
LAKE,2022-12-08,s11_buyback_announcement,0001654954-22-016252,LAKELAND INDUSTRIES INC  (LAKE)  (CIK 0000798081)
LAUR,2024-02-22,s11_buyback_announcement,0001628280-24-006140,"LAUREATE EDUCATION, INC.  (LAUR)  (CIK 0000912766)"
LAUR,2024-10-31,s11_buyback_announcement,0001628280-24-044415,"LAUREATE EDUCATION, INC.  (LAUR)  (CIK 0000912766)"
LAWIL,2024-06-13,s11_buyback_announcement,0000950157-24-000897,"Light & Wonder, Inc.  (LNW, LAWIL)  (CIK 0000750004)"
